Contingency,DeviceName,DeviceType,Action,From Bus Number ,From Bus Name ,To Bus Number ,To Bus Name ,Circuit ID ,,
SWILJA28,501 HILLTOP8 516 ZIONHILL 1,LINE,OUT,501,HILLTOP8,516,ZIONHILL,1,,
SWILJA28,516 ZIONHILL 588 WILLOW 1,LINE,OUT,516,ZIONHILL,588,WILLOW,1,,
SWILJA28,579 JCKCNTY8 580 WSTBROOK 1,LINE,OUT,579,JCKCNTY8,580,WSTBROOK,1,,
SWILJA28,580 WSTBROOK 588 WILLOW 1,LINE,OUT,580,WSTBROOK,588,WILLOW,1,,
SWILOLM8,7613 L_OLMOS_ 7615 L_WILSON 1,LINE,OUT,7613,L_OLMOS_,7615,L_WILSON,1,,
SWILSUM8,9279 SUMMITN 9295 WILIAMSN 1,LINE,OUT,9279,SUMMITN,9295,WILIAMSN,1,,
SWINAJ25,79502 WINDMIL 79504 AJ_SWOP 2,LINE,OUT,79502,WINDMIL,79504,AJ_SWOP,2,,
SWINAJ_5,79504 AJ_SWOP 79513 DEAFSMI 1,LINE,OUT,79504,AJ_SWOP,79513,DEAFSMI,1,,
SWINALI5,79500 ALIBATE 79504 AJ_SWOP 1,LINE,OUT,79500,ALIBATE,79504,AJ_SWOP,1,,
SWINDEA5,79502 WINDMIL 79513 DEAFSMI 1,LINE,OUT,79502,WINDMIL,79513,DEAFSMI,1,,
SWINFAY8,7286 L_FAYETT 7306 L_WINCHE 1,LINE,OUT,7286,L_FAYETT,7306,L_WINCHE,1,,
SWINGID8,7306 L_WINCHE 7310 L_SIMGID 1,LINE,OUT,7306,L_WINCHE,7310,L_SIMGID,1,,
SWINKYS9,1075 WINKSS_9 1244 WINKBAET 1,LINE,OUT,1075,WINKSS_9,1244,WINKBAET,1,,
SWINKYS9,1244 WINKBAET 1246 WINKBASN 1,LINE,OUT,1244,WINKBAET,1246,WINKBASN,1,,
SWINKYS9,1244 WINKBAET 1249 KEYSTONE 1,LINE,OUT,1244,WINKBAET,1249,KEYSTONE,1,,
SWINOGA5,79501 OGALLAL 79502 WINDMIL 2,LINE,OUT,79501,OGALLAL,79502,WINDMIL,2,,
SWINPIN8,7306 L_WINCHE 7307 L_PINECR 1,LINE,OUT,7306,L_WINCHE,7307,L_PINECR,1,,
SWINWIN8,1074 WINKSS_8 37900 TNWINK_ 1,LINE,OUT,1074,WINKSS_8,37900,TNWINK_,1,,
SWINWIN9,1075 WINKSS_9 37920 TNWINK_ 1,LINE,OUT,1075,WINKSS_9,37920,TNWINK_,1,,
SWINYUC8,1009 YUCCADR_ 1074 WINKSS_8 1,LINE,OUT,1009,YUCCADR_,1074,WINKSS_8,1,,
SWIPPI28,7304 L_WIPOPA 7307 L_PINECR 2,LINE,OUT,7304,L_WIPOPA,7307,L_PINECR,2,,
SWIPPIN8,7307 L_PINECR 7309 L_WIPOPA 1,LINE,OUT,7307,L_PINECR,7309,L_WIPOPA,1,,
SWIRFE28,7104 L_WIRTZ_ 7126 L_FERGUS 1,LINE,OUT,7104,L_WIRTZ_,7126,L_FERGUS,1,,
SWIRFER8,7104 L_WIRTZ_ 7126 L_FERGUS 2,LINE,OUT,7104,L_WIRTZ_,7126,L_FERGUS,2,,
SWISJAC8,570 WISECNTY 579 JCKCNTY8 1,LINE,OUT,570,WISECNTY,579,JCKCNTY8,1,,
SWKAELM9,3408 ELM_MOTT 3573 KATYTNEW 1,LINE,OUT,3408,ELM_MOTT,3573,KATYTNEW,1,,
SWKAELM9,3439 WACO_E1_ 3573 KATYTNEW 1,LINE,OUT,3439,WACO_E1_,3573,KATYTNEW,1,,
SWKAELM9,3571 WACOKATY 3573 KATYTNEW 1,LINE,OUT,3571,WACOKATY,3573,KATYTNEW,1,,
SWKBWI29,1075 WINKSS_9 1245 WINKBAWT 1,LINE,OUT,1075,WINKSS_9,1245,WINKBAWT,1,,
SWKBWI29,1245 WINKBAWT 1246 WINKBASN 1,LINE,OUT,1245,WINKBAWT,1246,WINKBASN,1,,
SWKBWI29,1245 WINKBAWT 1249 KEYSTONE 1,LINE,OUT,1245,WINKBAWT,1249,KEYSTONE,1,,
SWLALCS8,3410 LAKE_CRK 3452 WACOLASA 1,LINE,OUT,3410,LAKE_CRK,3452,WACOLASA,1,,
SWLALCS8,3438 WACO_E1_ 3452 WACOLASA 1,LINE,OUT,3438,WACO_E1_,3452,WACOLASA,1,,
SWLFECT8,1013 WOLFSS_8 11292 PENWELL 2,LINE,OUT,1013,WOLFSS_8,11292,PENWELL,2,,
SWLFECT8,1019 MOSS_8 1292 ECTRHARP 1,LINE,OUT,1019,MOSS_8,1292,ECTRHARP,1,,
SWLFECT8,1292 ECTRHARP 11292 PENWELL 1,LINE,OUT,1292,ECTRHARP,11292,PENWELL,1,,
SWLFMON8,1013 WOLFSS_8 1107 MONAHN2T 1,LINE,OUT,1013,WOLFSS_8,1107,MONAHN2T,1,,
SWLFMON8,1027 ODESEHV_ 11111 YARBRGH 1,LINE,OUT,1027,ODESEHV_,11111,YARBRGH,1,,
SWLFMON8,1107 MONAHN2T 1108 MONAHN2_ 1,LINE,OUT,1107,MONAHN2T,1108,MONAHN2_,1,,
SWLFMON8,1107 MONAHN2T 11117 PECOSTR 1,LINE,OUT,1107,MONAHN2T,11117,PECOSTR,1,,
SWLFMON8,11111 YARBRGH 11117 PECOSTR 1,LINE,OUT,11111,YARBRGH,11117,PECOSTR,1,,
SWLFWIC8,1013 WOLFSS_8 37981 TNWICKE 1,LINE,OUT,1013,WOLFSS_8,37981,TNWICKE,1,,
SWLFYUC8,1001 AROYA_8 1013 WOLFSS_8 1,LINE,OUT,1001,AROYA_8,1013,WOLFSS_8,1,,
SWLH2K8,45880 HOCKLY_ 46560 WALLER_ 77,LINE,OUT,45880,HOCKLY_,46560,WALLER_,77,,
SWLNWAL8,6882 WIELD_RC 6950 WALSW_RC 1,LINE,OUT,6882,WIELD_RC,6950,WALSW_RC,1,,
SWLOTHW8,45510 T_H_W__ 46660 WILLOW_ 81,LINE,OUT,45510,T_H_W__,46660,WILLOW_,81,,
SWLSMNS5,1695 MOSES_5 120001 WLSH_W 3,LINE,OUT,1695,MOSES_5,120001,WLSH_W,3,,
SWLTBRT8,6842 WLTN6842 6843 BRTN6843 1,LINE,OUT,6842,WLTN6842,6843,BRTN6843,1,,
SWLTNAT8,6842 WLTN6842 6867 NATHN686 1,LINE,OUT,6842,WLTN6842,6867,NATHN686,1,,
SWLVWTR5,2398 WLEVEE1_ 2997 WATMLL_2 1,LINE,OUT,2398,WLEVEE1_,2997,WATMLL_2,1,,
SWLVWTR5,2427 WATMLL_W 2997 WATMLL_2 1,LINE,OUT,2427,WATMLL_W,2997,WATMLL_2,1,,
SWLVWTR5,2428 WATMLL_E 2997 WATMLL_2 1,LINE,OUT,2428,WATMLL_E,2997,WATMLL_2,1,,
SWLVW_F5,1302 WILLOWVA 59905 FARADAY 1,LINE,OUT,1302,WILLOWVA,59905,FARADAY,1,,
SWMFWMF8,6866 WMFMS_RC 6889 WMFMW_RC 1,LINE,OUT,6866,WMFMS_RC,6889,WMFMW_RC,1,,
SWMMLCS8,3410 LAKE_CRK 3567 ROBINSON 1,LINE,OUT,3410,LAKE_CRK,3567,ROBINSON,1,,
SWMMLCS8,3433 WACO_WE_ 3436 WACO_W1_ 1,LINE,OUT,3433,WACO_WE_,3436,WACO_W1_,1,,
SWMMLCS8,3566 WACO_MM2 3697 WACOMMP2 1,LINE,OUT,3566,WACO_MM2,3697,WACOMMP2,1,,
SWMMLCS8,3567 ROBINSON 3568 ROBSONNW 1,LINE,OUT,3567,ROBINSON,3568,ROBSONNW,1,,
SWMMLCS8,3568 ROBSONNW 13568 WACOMM2 1,LINE,OUT,3568,ROBSONNW,13568,WACOMM2,1,,
SWMMLCS8,3697 WACOMMP2 13568 WACOMM2 1,LINE,OUT,3697,WACOMMP2,13568,WACOMM2,1,,
SWMRCDH8,2411 MTCK_W8 2421 CHILSW_S 1,LINE,OUT,2411,MTCK_W8,2421,CHILSW_S,1,,
SWMRCDH8,2411 MTCK_W8 3042 WMRLD1_8 1,LINE,OUT,2411,MTCK_W8,3042,WMRLD1_8,1,,
SWMRMCS8,2412 MTCK_E8 3004 WMRLD2_8 1,LINE,OUT,2412,MTCK_E8,3004,WMRLD2_8,1,,
SWNDLOF9,33776 LOFTIN 140702 WNDTHS 1,LINE,OUT,33776,LOFTIN,140702,WNDTHS,1,,
SWNDWHT9,242 WHITNEYDM 243 WHITNEYSW 1,LINE,OUT,242,WHITNEYDM,243,WHITNEYSW,1,,
SWNTEL28,2482 ELEVEE_E 2875 WNET2_8 1,LINE,OUT,2482,ELEVEE_E,2875,WNET2_8,1,,
SWNTEL28,2875 WNET2_8 2976 INDUST_E 1,LINE,OUT,2875,WNET2_8,2976,INDUST_E,1,,
SWO2CPS5,1876 WLFHOLW_ 1900 COMCHPKW 1,LINE,OUT,1876,WLFHOLW_,1900,COMCHPKW,1,,
SWO2PYO8,38001 TNPYOTE 38010 TNREWAR 1,LINE,OUT,38001,TNPYOTE,38010,TNREWAR,1,,
SWO2PYO8,38010 TNREWAR 38011 TNREWAR 1,LINE,OUT,38010,TNREWAR,38011,TNREWAR,1,,
SWO2PYO8,38010 TNREWAR 38021 TNWORSH 1,LINE,OUT,38010,TNREWAR,38021,TNWORSH,1,,
SWOADK5,45600 ADICKS_ 46600 WHITOK_ 71,LINE,OUT,45600,ADICKS_,46600,WHITOK_,71,,
SWOJN5,46600 WHITOK_ 47300 JENETA_ 72,LINE,OUT,46600,WHITOK_,47300,JENETA_,72,,
SWOLGIL8,7132 L_GILLES 7134 L_WOLFCR 1,LINE,OUT,7132,L_GILLES,7134,L_WOLFCR,1,,
SWOLGIL8,7134 L_WOLFCR 7138 L_KERRST 1,LINE,OUT,7134,L_WOLFCR,7138,L_KERRST,1,,
SWOLWYL8,7210 L_WYLDWO 7212 L_WOLFLA 1,LINE,OUT,7210,L_WYLDWO,7212,L_WOLFLA,1,,
SWOOAIR8,8458 B_DAVIS4 8492 WOOLRIDG 3,LINE,OUT,8458,B_DAVIS4,8492,WOOLRIDG,3,,
SWOOAIR8,8490 AIRLINE4 8492 WOOLRIDG 3,LINE,OUT,8490,AIRLINE4,8492,WOOLRIDG,3,,
SWOOLOC8,921 WOODROW13 59000 DMENODE 1,LINE,OUT,921,WOODROW13,59000,DMENODE,1,,
SWOOLOC8,924 LOCUST138 59000 DMENODE 1,LINE,OUT,924,LOCUST138,59000,DMENODE,1,,
SWOOLOC8,982 DN_STEAM_ 59000 DMENODE 1,LINE,OUT,982,DN_STEAM_,59000,DMENODE,1,,
SWOOMCK8,907 MCKINNEY 921 WOODROW13 1,LINE,OUT,907,MCKINNEY,921,WOODROW13,1,,
SWOORI28,130532 WOODWR 130533 WOODWR 1,LINE,OUT,130532,WOODWR,130533,WOODWR,1,,
SWOORI28,38310 TN16TH_ 38330 TNWDWRD 1,LINE,OUT,38310,TN16TH_,38330,TNWDWRD,1,,
SWOORI28,6601 RIOPECOS 38330 TNWDWRD 1,LINE,OUT,6601,RIOPECOS,38330,TNWDWRD,1,,
SWOORI38,6601 RIOPECOS 6632 WDWRDTP4 1,LINE,OUT,6601,RIOPECOS,6632,WDWRDTP4,1,,
SWOORI38,6630 FTST4A 6671 TOMBSTNE 1,LINE,OUT,6630,FTST4A,6671,TOMBSTNE,1,,
SWOORI38,6632 WDWRDTP4 130432 WOODWR 1,LINE,OUT,6632,WDWRDTP4,130432,WOODWR,1,,
SWOORI38,6632 WDWRDTP4 6671 TOMBSTNE 1,LINE,OUT,6632,WDWRDTP4,6671,TOMBSTNE,1,,
SWOORI38,6671 TOMBSTNE 38432 TNCENTR 1,LINE,OUT,6671,TOMBSTNE,38432,TNCENTR,1,,
SWORBRD8,38021 TNWORSH 38023 TNHARPO 1,LINE,OUT,38021,TNWORSH,38023,TNHARPO,1,,
SWORBRD8,38023 TNHARPO 38024 TNHARPO 1,LINE,OUT,38023,TNHARPO,38024,TNHARPO,1,,
SWORBRD8,38023 TNHARPO 38027 TNBIRDO 1,LINE,OUT,38023,TNHARPO,38027,TNBIRDO,1,,
SWORBRD8,38027 TNBIRDO 38028 TNBIRDO 1,LINE,OUT,38027,TNBIRDO,38028,TNBIRDO,1,,
SWORBRD8,38027 TNBIRDO 38037 TNCOLIE 1,LINE,OUT,38027,TNBIRDO,38037,TNCOLIE,1,,
SWORBRD8,38037 TNCOLIE 38038 TNCOLIE 1,LINE,OUT,38037,TNCOLIE,38038,TNCOLIE,1,,
SWORBRD8,38037 TNCOLIE 38045 TNIH20_ 1,LINE,OUT,38037,TNCOLIE,38045,TNIH20_,1,,
SWORQUI8,38021 TNWORSH 38022 TNQUITO 1,LINE,OUT,38021,TNWORSH,38022,TNQUITO,1,,
SWORWRS0,38019 TNWORSH 134641 WRSBES 1,LINE,OUT,38019,TNWORSH,134641,WRSBES,1,,
SWOVODE8,1019 MOSS_8 1129 WESTOVER 1,LINE,OUT,1019,MOSS_8,1129,WESTOVER,1,,
SWOVODE8,1122 ODESSANO 1130 AMOSFOST 1,LINE,OUT,1122,ODESSANO,1130,AMOSFOST,1,,
SWOVODE8,1129 WESTOVER 1130 AMOSFOST 1,LINE,OUT,1129,WESTOVER,1130,AMOSFOST,1,,
SWRCAC8,43570 WHARTN_ 44130 CANEY_X 60,LINE,OUT,43570,WHARTN_,44130,CANEY_X,60,,
SWRCAC8,44130 CANEY_X 44190 E_BERN_ 60,LINE,OUT,44130,CANEY_X,44190,E_BERN_,60,,
SWRDYN8,42985 DYANN__ 44131 CANEY_X 60,LINE,OUT,42985,DYANN__,44131,CANEY_X,60,,
SWRDYN8,43570 WHARTN_ 44131 CANEY_X 60,LINE,OUT,43570,WHARTN_,44131,CANEY_X,60,,
SWRISTV8,295 STEPHENVI 303 NORFORK 1,LINE,OUT,295,STEPHENVI,303,NORFORK,1,,
SWRISTV8,303 NORFORK 304 WRIGHT 1,LINE,OUT,303,NORFORK,304,WRIGHT,1,,
SWRISTV8,304 WRIGHT 305 BLUFFDALE 1,LINE,OUT,304,WRIGHT,305,BLUFFDALE,1,,
SWRISTV8,305 BLUFFDALE 309 TOLARTAP 1,LINE,OUT,305,BLUFFDALE,309,TOLARTAP,1,,
SWRISTV8,306 BUNKER 310 GRBY8 1,LINE,OUT,306,BUNKER,310,GRBY8,1,,
SWRISTV8,309 TOLARTAP 310 GRBY8 1,LINE,OUT,309,TOLARTAP,310,GRBY8,1,,
SWRISTV8,309 TOLARTAP 37710 TNTOLAR 1,LINE,OUT,309,TOLARTAP,37710,TNTOLAR,1,,
SWRNCBY8,40012 CEDAR_8 40015 CEDARP_ 84,LINE,OUT,40012,CEDAR_8,40015,CEDARP_,84,,
SWRNCBY8,40012 CEDAR_8 41700 WARVUE_ 84,LINE,OUT,40012,CEDAR_8,41700,WARVUE_,84,,
SWRNMB8,41111 MT_BEL_ 41113 MT_BEL_ 86,LINE,OUT,41111,MT_BEL_,41113,MT_BEL_,86,,
SWRNMB8,41111 MT_BEL_ 41700 WARVUE_ 84,LINE,OUT,41111,MT_BEL_,41700,WARVUE_,84,,
SWSHCL15,68000 WSHACK 68001 CLAYTON 2,LINE,OUT,68000,WSHACK,68001,CLAYTON,2,,
SWSHCL35,68000 WSHACK 68001 CLAYTON 1,LINE,OUT,68000,WSHACK,68001,CLAYTON,1,,
SWSHSC15,11318 SCURCNT 68001 CLAYTON 1,LINE,OUT,11318,SCURCNT,68001,CLAYTON,1,,
SWSHSC25,11318 SCURCNT 68001 CLAYTON 2,LINE,OUT,11318,SCURCNT,68001,CLAYTON,2,,
SWSICAL9,5618 SODVILLE 5620 WSINTONS 1,LINE,OUT,5618,SODVILLE,5620,WSINTONS,1,,
SWSICAL9,5620 WSINTONS 5622 WSINTONS 1,LINE,OUT,5620,WSINTONS,5622,WSINTONS,1,,
SWSICAL9,5620 WSINTONS 5626 CALALLEN 1,LINE,OUT,5620,WSINTONS,5626,CALALLEN,1,,
SWSMBMP9,11956 CALMONT 12089 WHTSTLM 1,LINE,OUT,11956,CALMONT,12089,WHTSTLM,1,,
SWSMBMP9,12089 WHTSTLM 12095 BOMBR_R 1,LINE,OUT,12089,WHTSTLM,12095,BOMBR_R,1,,
SWSMBMP9,2094 GEN_DYN1 12095 BOMBR_R 1,LINE,OUT,2094,GEN_DYN1,12095,BOMBR_R,1,,
SWSMHIL9,1976 WHTSETLM 138 24123 WHTSTLM 1 1,XFMR,OUT,1976,WHTSETLM,24123,WHTSTLM,1,1,
SWSMHIL9,24123 WHTSTLM 1 24998 WHTSTLM 2.4 1,XFMR,OUT,24123,WHTSTLM,24998,WHTSTLM,1,2.4,
SWSMHIL9,24123 WHTSTLM 1 903365 WHTSTL 69 1,XFMR,OUT,24123,WHTSTLM,903365,WHTSTL,1,69,
SWSMLCK9,1956 CALMONT1 2089 WHTSTLMN 1,LINE,OUT,1956,CALMONT1,2089,WHTSTLMN,1,,
SWSMLCK9,2089 WHTSTLMN 12094 GEN_DYN 1,LINE,OUT,2089,WHTSTLMN,12094,GEN_DYN,1,,
SWSTWSM8,1860 EAGLEMNT 2086 SANSOM2_ 1,LINE,OUT,1860,EAGLEMNT,2086,SANSOM2_,1,,
SWSTWSM8,1953 WHITESTW 2086 SANSOM2_ 1,LINE,OUT,1953,WHITESTW,2086,SANSOM2_,1,,
SWSTWSM8,1953 WHITESTW 2087 WHILL1_8 1,LINE,OUT,1953,WHITESTW,2087,WHILL1_8,1,,
SWSTWSM8,1955 CALMONT1 2087 WHILL1_8 1,LINE,OUT,1955,CALMONT1,2087,WHILL1_8,1,,
SWSTWST8,37270 TNWESTM 37271 TNWESTM 1,LINE,OUT,37270,TNWESTM,37271,TNWESTM,1,,
SWTARNK8,1837 PARKVIST 1852 ROANOKE2 1,LINE,OUT,1837,PARKVIST,1852,ROANOKE2,1,,
SWTARNK8,1837 PARKVIST 2036 KELLER2_ 1,LINE,OUT,1837,PARKVIST,2036,KELLER2_,1,,
SWTARNK8,1957 SAGINAW1 2043 WATAGAN_ 1,LINE,OUT,1957,SAGINAW1,2043,WATAGAN_,1,,
SWTARNK8,2028 CLYVIL2_ 12028 CLYVIL2 1,LINE,OUT,2028,CLYVIL2_,12028,CLYVIL2,1,,
SWTARNK8,2028 CLYVIL2_ 2035 BEARCK3_ 1,LINE,OUT,2028,CLYVIL2_,2035,BEARCK3_,1,,
SWTARNK8,2028 CLYVIL2_ 2042 SMITHFD2 1,LINE,OUT,2028,CLYVIL2_,2042,SMITHFD2,1,,
SWTARNK8,2033 KLR_MAG1 12033 HRTAG1_ 1,LINE,OUT,2033,KLR_MAG1,12033,HRTAG1_,1,,
SWTARNK8,2033 KLR_MAG1 2036 KELLER2_ 1,LINE,OUT,2033,KLR_MAG1,2036,KELLER2_,1,,
SWTARNK8,2033 KLR_MAG1 2037 WPKELLR1 1,LINE,OUT,2033,KLR_MAG1,2037,WPKELLR1,1,,
SWTARNK8,2036 KELLER2_ 33565 KELLER2 1,LINE,OUT,2036,KELLER2_,33565,KELLER2,1,,
SWTARNK8,2039 MEADPRK1 2042 SMITHFD2 1,LINE,OUT,2039,MEADPRK1,2042,SMITHFD2,1,,
SWTARNK8,2039 MEADPRK1 2043 WATAGAN_ 1,LINE,OUT,2039,MEADPRK1,2043,WATAGAN_,1,,
SWTARNK8,2043 WATAGAN_ 2046 WATAGA2_ 1,LINE,OUT,2043,WATAGAN_,2046,WATAGA2_,1,,
SWTARNK8,566 CHERRYGRO 2035 BEARCK3_ 1,LINE,OUT,566,CHERRYGRO,2035,BEARCK3_,1,,
SWTARNK8,566 CHERRYGRO 2037 WPKELLR1 1,LINE,OUT,566,CHERRYGRO,2037,WPKELLR1,1,,
SWTASA28,1957 SAGINAW1 2047 HALTOM1_ 1,LINE,OUT,1957,SAGINAW1,2047,HALTOM1_,1,,
SWTASA28,2016 EULESS_8 2051 BD_WDSN1 1,LINE,OUT,2016,EULESS_8,2051,BD_WDSN1,1,,
SWTASA28,2040 MEADPRK2 2041 SMITHFD1 1,LINE,OUT,2040,MEADPRK2,2041,SMITHFD1,1,,
SWTASA28,2040 MEADPRK2 2044 WATAGAS_ 1,LINE,OUT,2040,MEADPRK2,2044,WATAGAS_,1,,
SWTASA28,2041 SMITHFD1 12050 BEDFORD 1,LINE,OUT,2041,SMITHFD1,12050,BEDFORD,1,,
SWTASA28,2044 WATAGAS_ 2045 WATAGA1_ 1,LINE,OUT,2044,WATAGAS_,2045,WATAGA1_,1,,
SWTASA28,2044 WATAGAS_ 2047 HALTOM1_ 1,LINE,OUT,2044,WATAGAS_,2047,HALTOM1_,1,,
SWTASA28,2051 BD_WDSN1 12050 BEDFORD 1,LINE,OUT,2051,BD_WDSN1,12050,BEDFORD,1,,
SWTASA28,2051 BD_WDSN1 12052 BD_WDSN 1,LINE,OUT,2051,BD_WDSN1,12052,BD_WDSN,1,,
SWTE2C8,44210 ECHO___ 44211 ECHO__7 73,LINE,OUT,44210,ECHO___,44211,ECHO__7,73,,
SWTE2C8,44212 ECHO__7 44793 WIRT__7 73,LINE,OUT,44212,ECHO__7,44793,WIRT__7,73,,
SWTEC8,44213 ECHO__8 44215 ECHO___ 81,LINE,OUT,44213,ECHO__8,44215,ECHO___,81,,
SWTEC8,44214 ECHO__8 44791 WIRT__8 81,LINE,OUT,44214,ECHO__8,44791,WIRT__8,81,,
SWTEC8,44792 WIRT__8 44795 WIRT___ 81,LINE,OUT,44792,WIRT__8,44795,WIRT___,81,,
SWTHHI19,1585 WTHFORDW 1586 WTHFORD_ 1,LINE,OUT,1585,WTHFORDW,1586,WTHFORD_,1,,
SWTHHI19,1586 WTHFORD_ 1587 WTHFORDE 1,LINE,OUT,1586,WTHFORD_,1587,WTHFORDE,1,,
SWTHHI19,506 HILLTOP9 1587 WTHFORDE 1,LINE,OUT,506,HILLTOP9,1587,WTHFORDE,1,,
SWTHORA8,1571 ORAN1_8 1592 WTHFRDSS 1,LINE,OUT,1571,ORAN1_8,1592,WTHFRDSS,1,,
SWTHSPR8,1591 SPRGTOWN 1592 WTHFRDSS 1,LINE,OUT,1591,SPRGTOWN,1592,WTHFRDSS,1,,
SWTW2O8,44790 WIRT___ 46611 WHITOK7 73,LINE,OUT,44790,WIRT___,46611,WHITOK7,73,,
SWTW2O8,46611 WHITOK7 46615 WHITOK_ 73,LINE,OUT,46611,WHITOK7,46615,WHITOK_,73,,
SWTWO8,44792 WIRT__8 44795 WIRT___ 81,LINE,OUT,44792,WIRT__8,44795,WIRT___,81,,
SWTWO8,44792 WIRT__8 46615 WHITOK_ 81,LINE,OUT,44792,WIRT__8,46615,WHITOK_,81,,
SWVTS9,40250 CASTEN_ 40352 CLINTN_ 10,LINE,OUT,40250,CASTEN_,40352,CLINTN_,10,,
SWVTS9,40250 CASTEN_ 41682 WALSVL_ 10,LINE,OUT,40250,CASTEN_,41682,WALSVL_,10,,
SWVTS9,40250 CASTEN_ 906485 WALSVL 10,LINE,OUT,40250,CASTEN_,906485,WALSVL,10,,
SWVTS9,41682 WALSVL_ 48372 WALSVL6 10,LINE,OUT,41682,WALSVL_,48372,WALSVL6,10,,
SWXOSTE9,2318 STERRETT 2343 WAX_OCF_ 1,LINE,OUT,2318,STERRETT,2343,WAX_OCF_,1,,
SWXOWXH9,2335 WAX_9 2343 WAX_OCF_ 1,LINE,OUT,2335,WAX_9,2343,WAX_OCF_,1,,
SWYLELM8,833 WYLIESW 855 ELMGROVE 1,LINE,OUT,833,WYLIESW,855,ELMGROVE,1,,
SWYNMI28,813 WYNNJOYCE 824 MILLER 1,LINE,OUT,813,WYNNJOYCE,824,MILLER,1,,
SWZJN8,44760 WCHASE_ 47310 JENETA_ 05,LINE,OUT,44760,WCHASE_,47310,JENETA_,5,,
SW_2ASH8,8236 W_BATESV 88285 LIPTON4 1,LINE,OUT,8236,W_BATESV,88285,LIPTON4,1,,
SW_2ASH8,8283 ASHERTON 88285 LIPTON4 1,LINE,OUT,8283,ASHERTON,88285,LIPTON4,1,,
SW_BBAT8,5851 BATESVIL 8236 W_BATESV 1,LINE,OUT,5851,BATESVIL,8236,W_BATESV,1,,
SW_BNBO5,59903 BEARKAT 132993 BEARKA 1,LINE,OUT,59903,BEARKAT,132993,BEARKA,1,,
SW_BUVA8,8234 UVALDE4A 8236 W_BATESV 1,LINE,OUT,8234,UVALDE4A,8236,W_BATESV,1,,
SW_BW_25,59902 SAND_BL 59903 BEARKAT 1,LINE,OUT,59902,SAND_BL,59903,BEARKAT,1,,
SW_CED45,59904 COTTONW 60500 EDITHCL 2,LINE,OUT,59904,COTTONW,60500,EDITHCL,2,,
SW_CED55,59904 COTTONW 60500 EDITHCL 1,LINE,OUT,59904,COTTONW,60500,EDITHCL,1,,
SW_CTU35,79503 TULECNY 79505 WHIT_RV 2,LINE,OUT,79503,TULECNY,79505,WHIT_RV,2,,
SW_CTUL5,79503 TULECNY 79505 WHIT_RV 1,LINE,OUT,79503,TULECNY,79505,WHIT_RV,1,,
SW_DJCK5,988 W_DENT_5 1730 W_KRUM_5 1,LINE,OUT,988,W_DENT_5,1730,W_KRUM_5,1,,
SW_DRNK5,988 W_DENT_5 1851 ROANOKE1 1,LINE,OUT,988,W_DENT_5,1851,ROANOKE1,1,,
SW_FSCO5,11318 SCURCNT 59905 FARADAY 1,LINE,OUT,11318,SCURCNT,59905,FARADAY,1,,
SW_FW_L5,59900 LONG_DR 59905 FARADAY 1,LINE,OUT,59900,LONG_DR,59905,FARADAY,1,,
SW_GODE5,11028 ODESEHV 59901 GRELTON 1,LINE,OUT,11028,ODESEHV,59901,GRELTON,1,,
SW_GW_L5,59900 LONG_DR 59901 GRELTON 1,LINE,OUT,59900,LONG_DR,59901,GRELTON,1,,
SW_HLA_9,8310 LAPALMA2 8710 S_BENITO 1,LINE,OUT,8310,LAPALMA2,8710,S_BENITO,1,,
SW_HLA_9,8320 W_HARLIN 8321 HARLIN_1 1,LINE,OUT,8320,W_HARLIN,8321,HARLIN_1,1,,
SW_HLA_9,8320 W_HARLIN 8710 S_BENITO 1,LINE,OUT,8320,W_HARLIN,8710,S_BENITO,1,,
SW_LFAR5,59900 LONG_DR 79641 FARMLAN 1,LINE,OUT,59900,LONG_DR,79641,FARMLAN,1,,
SW_LSCO5,11318 SCURCNT 59900 LONG_DR 2,LINE,OUT,11318,SCURCNT,59900,LONG_DR,2,,
SW_MS_M8,8367 W_MCALLN 8371 S_MCALLN 1,LINE,OUT,8367,W_MCALLN,8371,S_MCALLN,1,,
SW_MS_M8,8367 W_MCALLN 8631 NMCALLEN 1,LINE,OUT,8367,W_MCALLN,8631,NMCALLEN,1,,
SW_SDIV5,59902 SAND_BL 76090 L_DIVID 1,LINE,OUT,59902,SAND_BL,76090,L_DIVID,1,,
SW_SW_L5,59900 LONG_DR 59902 SAND_BL 1,LINE,OUT,59900,LONG_DR,59902,SAND_BL,1,,
SW_UBAT9,5820 UVALDESU 5823 UVALDESW 1,LINE,OUT,5820,UVALDESU,5823,UVALDESW,1,,
SW_UBAT9,5820 UVALDESU 5883 DOWNIESW 1,LINE,OUT,5820,UVALDESU,5883,DOWNIESW,1,,
SW_UBAT9,5822 LEONASUB 5823 UVALDESW 1,LINE,OUT,5822,LEONASUB,5823,UVALDESW,1,,
SW_UBAT9,5822 LEONASUB 5836 NBATESVI 1,LINE,OUT,5822,LEONASUB,5836,NBATESVI,1,,
SW_UBAT9,5823 UVALDESW 5824 WSTUVALD 1,LINE,OUT,5823,UVALDESW,5824,WSTUVALD,1,,
SW_UBAT9,5836 NBATESVI 5848 SBATESVI 1,LINE,OUT,5836,NBATESVI,5848,SBATESVI,1,,
SX3BRA8,5025 BRAUNIG_ 5417 STREICH 1,LINE,OUT,5025,BRAUNIG_,5417,STREICH,1,,
